icao,iata,name,city,country,lat,lon,airport_type
5AK,,Tazlina / Smokey Lake Seaplane Base,Tazlina,US,62.0634,-146.449005,seaplane_base
5AK0,,Trading Bay Production Airport,Trading Bay,US,60.816338,-151.799901,small_airport
5AK1,,Beluga Heliport,Tyonek,US,61.18080139160156,-151.04100036621094,heliport
5AK2,,Howards Airport,North Pole,US,64.73069763183594,-147.34800720214844,small_airport
5AK3,,Airway Airport,North Pole,US,64.7732009888,-147.333999634,small_airport
5AK4,,Eagles Nest Heliport,Palmer,US,61.606098,-149.039006,heliport
5AK5,,Todds Strip,Wasilla,US,61.657100677490234,-149.46200561523438,small_airport
5AK6,,Colberg Airport,Palmer,US,61.55699920654297,-149.26800537109375,small_airport
5AK8,,Memory Lake Airport,Wasilla,US,61.63140106201172,-149.4320068359375,small_airport
5AK9,,Grandview Subdivision Airport,Palmer,US,61.548500061035156,-149.19000244140625,small_airport
5AL,,Fish River Seaplane Base,Fairhope,US,30.450000762939453,-87.80780029296875,seaplane_base
5AL0,,Marshall Medical Center North Heliport,Guntersville,US,34.365172,-86.422975,heliport
5AL1,,Mc Gowin Field,Chapman,US,31.6807003021,-86.68190002440001,small_airport
5AL2,,Midstream Fuel Service Seaplane Base Heliport,Theodore,US,30.526599884,-88.09889984130001,heliport
5AL3,,Flying X Ranch Airport,Montevallo,US,33.15290069580078,-86.85140228271484,small_airport
5AL5,,Big River Airpark,Tuscumbia,US,34.691922,-87.651358,small_airport
5AL6,,Lake Martin Community Hospital Heliport,Dadeville,US,32.818486,-85.74151,heliport
5AL7,,John H Hataway Airport,Kinston,US,31.25,-86.166702,small_airport
5AL8,,Fairlane Airport,Samson,US,31.104999542236328,-85.99310302734375,small_airport
5AL9,,Athens-Limestone Hospital Helipad,Athens,US,34.802816,-86.980605,heliport
5AN5,,Chinitna West Glacier Airport,Homer,US,59.85723,-153.156016,small_airport
5AR1,,Tillar Airport,Tillar,US,33.711943,-91.46182,small_airport
5AR2,,Turrell Flying Service Airport,Turrell,US,35.374658,-90.198185,small_airport
5AR5,,Baptist Health Extended Care Heliport,Little Rock,US,34.744495,-92.38053,heliport
5AR6,,Southwest Hospital Heliport,Little Rock,US,34.65679931640625,-92.40460205078125,heliport
5AR7,,Keller Airfield,Weiner,US,35.68669891357422,-90.7936019897461,small_airport
5AR9,,Baxter County Regional Hospital Heliport,Mountain Home,US,36.34173,-92.39892,heliport
5AZ0,,Lyon Aviation Rooftop Heliport,Scottsdale,US,33.625332,-111.921611,heliport
5AZ2,,Southern Command Police Station Heliport,Phoenix,US,33.406898498535156,-112.0719985961914,heliport
5AZ3,,Pegasus Airpark,Queen Creek,US,33.208666,-111.617221,small_airport
5AZ4,,University Medical Center Hospital Heliport,Tucson,US,32.24193,-110.946271,heliport
5AZ5,,Saguaro Heliport,Tucson,US,32.174019,-110.73575,heliport
5AZ6,,Motown Airport,Mobile,US,32.925,-112.259444,small_airport
5AZ7,,Carranza Farm Airstrip,Stanfield,US,32.847181,-111.950791,small_airport
5AZ8,,Sedona Medical Campus Heliport,Sedona,US,34.85559844970703,-111.822998046875,heliport
5AZ9,,Regeneration Airport,Fort Thomas,US,33.032898,-109.986505,small_airport
5B1,,John H Boylan State (Island Pond) Airport,Island Pond,US,44.789694,-71.826068,small_airport
5B4,,Bowbells Municipal Airport,Bowbells,US,48.80970001220703,-102.24500274658203,small_airport
5B6,,Falmouth Airpark,Falmouth,US,41.585602,-70.540398,small_airport
5B7,,Rensselaer County Airport,Troy,US,42.69089889526367,-73.57959747314453,small_airport
5B9,,Dean Memorial Airport,North Haverhill,US,44.080601,-72.007896,small_airport
5BK,,Black Rapids Airport,Black Rapids,US,63.535099029541016,-145.86099243164062,small_airport
5BL,,Homer-Beluga Lake Seaplane Base,Homer,US,59.64469909667969,-151.5019989013672,seaplane_base
5C5,,El Capitan Lodge Seaplane Base,Craig,US,55.95859909057617,-133.2530059814453,seaplane_base
5CA0,,Dreamworks Helistop Glendale Heliport,Glendale,US,34.15829849243164,-118.28600311279297,heliport
5CA1,,Chevron - San Ardo Heliport,San Ardo,US,35.956367,-120.869629,heliport
5CA2,,Ord Mountain Heliport,Barstow,US,34.6753762358,-116.815349758,heliport
5CA3,,San Rafel Private Heliport,San Rafel,US,37.94660186767578,-122.48699951171875,heliport
5CA4,,Ludlow Airport,Barstow,US,34.728705,-116.158705,small_airport
5CA7,,Agro-West Airport,Five Points,US,36.334538,-120.247532,small_airport
5CA8,,Howard Private Airport,Ione,US,38.256536,-120.931845,small_airport
5CA9,,Konocti  - Clear Lake Seaplane Base,Kelseyville,US,38.977699,-122.718002,seaplane_base
5CD,,Chandalar Shelf Airport,Chandalar Camp,US,68.073425,-149.577686,small_airport
5CL0,,Grupe Ranch Airport,Mariposa,US,37.339615,-119.857463,small_airport
5CL1,,Hart Ranch Airport,Santa Margarita,US,35.40470123,-120.5250015,small_airport
5CL2,,St Louise Regional Hospital Heliport,Gilroy,US,37.035800933800004,-121.571998596,heliport
5CL3,,Mapes Ranch Airport,Modesto,US,37.667999267578125,-121.1989974975586,small_airport
5CL4,,Natividad Medical Center Heliport,Salinas,US,36.697493,-121.634556,heliport
5CL5,,KCIN Emergency Heliport,Irvine,US,33.684512,-117.854721,heliport
5CL6,,Edward Roybal Federal Bldg Heliport,Los Angeles,US,34.052882,-118.23923,heliport
5CL7,,Gene Wash Reservoir Airport,Parker Dam,US,34.308101654052734,-114.18699645996094,small_airport
5CL8,,Creekside Airport,Arvin,US,35.17610168457031,-118.9229965209961,small_airport
5CL9,,Table Mountain Field,Auberry,US,37.1413,-119.508003,small_airport
5CN4,,Vosburgh Airfield,New Cuyama,US,34.9225,-119.57118,small_airport
5CN5,,Palmaz Ranch Heliport,Taylorsville,US,40.036588,-120.763475,heliport
5CO0,,Windy Plains Airport,Cheyenne Wells,US,38.829496,-102.30064,small_airport
5CO1,,Spruce Point Tree Farm LLC Airport,Austin,US,38.834454,-107.859128,small_airport
5CO2,,McKee Medical Center Heliport,Loveland,US,40.41227,-105.05118,heliport
5CO3,,Jim's Heliport,Delta,US,38.703611,-108.063164,heliport
5CO4,,Spickard Farm Airport,Byers,US,39.699158,-104.256443,small_airport
5CO5,,Black Hollow Heliport,Carr,US,40.673099517822266,-104.91999816894531,heliport
5CO8,,Pleasant Valley Airport,Oak Creek,US,40.341400146484375,-106.8489990234375,small_airport
5CO9,,Wray Community District Hospital Heliport,Wray,US,40.076401,-102.235504,heliport
5CT0,,Eastford Airport,Eastford,US,41.910400390625,-72.06809997558594,small_airport
5CT1,,Rondo Heliport,Nangatuck,US,41.508399963378906,-73.03730010986328,heliport
5CT2,,Hsi Heliport,Orange,US,41.252601623535156,-72.99569702148438,heliport
5CT3,,South Glastonbury Heliport,South Glastonbury,US,41.644500732421875,-72.57230377197266,heliport
5CT4,,Norwalk Hospital Heliport,Norwalk,US,41.112105,-73.422541,heliport
5CT5,,Thomson Field,Bethlehem,US,41.632301330566406,-73.21620178222656,small_airport
5CT6,,Buell Farm Ultralightport,Eastford,US,41.919498443603516,-72.11840057373047,small_airport
5CT7,,Mile Creek Airport,Old Lyme,US,41.30229949951172,-72.29620361328125,small_airport
5D1,,Stark County Sheriff Heliport,Canton,US,40.840166,-81.308373,heliport
5D2,,Northwood Municipal Airport,Northwood,US,43.448299407958984,-93.20189666748047,small_airport
5D5,,Woolsey Memorial Airport,Northport,US,45.165001,-85.5718,small_airport
5D6,,Parsons Airport,Carrollton,US,40.648102,-81.068703,small_airport
5D7,,Dayton Transportation Center Heliport,Dayton,US,39.757562,-84.188324,heliport
5D9,,Bandit Field Airdrome Airport,Clyde,US,41.223899841308594,-82.95770263671875,small_airport
5DC3,,Cedar Hill Regional Medical Center Helipad,Washington,US,38.850852,-76.994702,heliport
5E9,,Packer Airport,Radnor,US,40.407854,-83.215183,small_airport
5F5,,Bluebird Hill Airport,Keithville,US,32.344600677490234,-93.79989624023438,small_airport
5F8,,Thackers Airport,Oil City,US,32.79180145263672,-93.95709991455078,small_airport
5FA0,,Silver-Leaf Hospital Heliport,St Augustine,US,30.001439,-81.501822,heliport
5FA1,,Flying Palomino Ranch Airport,Fruitland Park,US,28.878000259399414,-81.94090270996094,small_airport
5FA2,,Orlando Health Reunion Heliport,Davenport,US,28.262575,-81.609728,heliport
5FA6,,FPL PGA Office Helistop,Palm Beach Gardens,US,26.843715,-80.100122,heliport
5FD0,,Manatee Springs Airport,Old Town,US,29.492700576782227,-82.99120330810547,small_airport
5FD1,,Ron Wood Airport,Clarksville,US,30.431309,-85.290026,small_airport
5FD2,,Rybovich Heliport,West Palm Beach,US,26.74920082092285,-80.04920196533203,heliport
5FD4,,Flagler County Emergency Opns Center Heliport,Bunnell,US,29.471139,-81.244306,heliport
5FD6,,Boca Grande Helistop,Boca Grande,US,26.742300033569336,-82.25869750976562,heliport
5FD7,,Chinsegut Airport,Brooksville,US,28.6117000579834,-82.3678970336914,small_airport
5FD8,,Bokeelia Helistop,Cape Coral,US,26.670576,-82.134583,heliport
5FD9,,St James Helistop,Cape Coral,US,26.511499404907227,-82.0884017944336,heliport
5FL0,,Dusty Airpatch Airport,Dade City,US,28.41309928894043,-82.22339630126953,small_airport
5FL1,,Ezell Airport,Keaton Beach,US,29.90329933166504,-83.60790252685547,small_airport
5FL2,,HCA Florida Blake Hospital Heliport,Bradenton,US,27.482162,-82.622466,heliport
5FL3,,HCA Florida Brandon Hospital Heliport,Brandon,US,27.932905,-82.288778,heliport
5FL4,,Byrd Air Field,Elkton,US,29.800800323486328,-81.50090026855469,small_airport
5FL5,,Palm Beach County Judicial Center Heliport,West Palm Beach,US,26.715467,-80.054281,heliport
5FL7,,Twelve Oaks Airport,Hernando,US,28.97800064086914,-82.36370086669922,small_airport
5FL8,,Chipola Airpark,Greenwood,US,30.888200759887695,-85.1677017211914,small_airport
5G0,,Le Roy Airport,Le Roy,US,42.9814,-77.9375,small_airport
5G2,,Indian Lake Airport,Central City,US,40.054199,-78.847,small_airport
5G3,,East Dakota Flying Club Seaplane Base,Madison,US,43.965199,-97.0298,seaplane_base
5G4,,Eau Claire Lakes Airport,Barnes,US,46.348853,-91.496587,small_airport
5G8,,Greensburg Jeannette Regional Airport,Jeannette,US,40.376499,-79.608398,small_airport
5GA0,,Gable Branch Airport,Senoia,US,33.2276,-84.544403,small_airport
5GA2,,Lyons Landing Airport,Whitesburg,US,33.572922,-84.910713,small_airport
5GA3,,Eagles Landing Airport,Williamson,US,33.160099029541016,-84.36519622802734,small_airport
5GA4,,Air Acres Airport,Woodstock,US,34.105899810791016,-84.44850158691406,small_airport
5GA5,,Pinebrook Estates Airport,Griffin,US,33.25979995727539,-84.34940338134766,small_airport
5GA6,,Roney Farms Airport,Lilly,US,32.149898529052734,-83.86129760742188,small_airport
5GA7,,Panacea Airport,Franklin,US,33.201152,-85.229037,small_airport
5GA8,,Jimmy Carter Blvd Precinct Heliport,Norcross,US,33.912899017333984,-84.20939636230469,heliport
5GE1,,Peachtree Landings Airport,Fort Valley,US,32.5703010559082,-83.7219009399414,small_airport
5H3,,Clear Lake Municipal Airport,Clear Lake,US,44.771400451660156,-96.68810272216797,small_airport
5HO,,Hope Airport,Hope,US,60.906736,-149.62312,small_airport
5I2,,Flora Municipal Airport,Flora,US,40.539799,-86.548302,small_airport
5I6,,Galveston Airport,Galveston,US,40.586809,-86.25761,small_airport
5IA0,,Skiff Medical Center Heliport,Newton,US,41.704200744628906,-93.05159759521484,heliport
5IA2,,Mercy One Medical Center Nr 2 Heliport,Sioux City,US,42.497226,-96.401478,heliport
5IA5,,Folkerts Airport,Rudd,US,43.143001556396484,-92.87799835205078,small_airport
5IA8,,Sanford Merrill Medical Center Heliport,Rock Rapids,US,43.4239006042,-96.17199707030001,heliport
5IA9,,Community Memorial Health Center Heliport,Hartley,US,43.18360137939453,-95.48970031738281,heliport
5ID5,,Elk Haven Landing Heliport,McCall,US,44.81325,-116.064417,heliport
5IG9,,Kramer Airfield,Sulphur Springs,US,40.015632,-85.432728,small_airport
5II1,,Layne Field,New Winchester,US,39.782798767089844,-86.61750030517578,small_airport
5II2,,Miles Field,New Whiteland,US,39.55979919433594,-86.13500213623047,small_airport
5II3,,Engdahl Farm (Moonstraka) Heliport,Treviac,US,39.288700103759766,-86.34719848632812,heliport
5II4,,Hopkins Heliport,Mooresville,US,39.589500427246094,-86.3905029296875,heliport
5II6,,Marble Hill Heliport,New Washington,US,38.59479904174805,-85.44519805908203,heliport
5II7,,Fort Wayne-District Operations Heliport,Fort Wayne,US,41.06439971923828,-85.16000366210938,heliport
5II8,,Jacobi Airport,Palmyra,US,38.410099029541016,-86.12889862060547,small_airport
5II9,,Aero Plaines Airport,Youngstown,US,39.35279846191406,-87.37339782714844,small_airport
5IL0,,Herrin Hospital Heliport,Herrin,US,37.80189895629883,-89.0261001586914,heliport
5IL1,,Olson Heliport,Pecatonica,US,42.346099853515625,-89.2864990234375,heliport
5IL2,,Panther Field,Pinckneyville,US,38.063286,-89.387441,small_airport
5IL3,,Galesburg Cottage Hospital Heliport,Galesburg,US,40.95560073852539,-90.38249969482422,heliport
5IL5,,Hope Field,Mazon,US,41.259925,-88.356535,small_airport
5IL6,,Heartland Regional Medical Center Heliport,Marion,US,37.742645,-88.992469,heliport
5IL7,,Howard Heliport,Seneca,US,41.291908,-88.589102,closed
5IL9,,Salem Township Hospital Heliport,Salem,US,38.642323,-88.94889,heliport
5IN0,,Yoder Field,LaGrange,US,41.685605,-85.373783,small_airport
5IN1,,Clarian West Medical Center Heliport,Avon,US,39.76219940185547,-86.39559936523438,heliport
5IN3,,Tragesser Airport,Tipton,US,40.30030059814453,-86.05030059814453,small_airport
5IN4,,Wyckoff Airstrip,Valparaiso,US,41.4833984375,-86.94999694824219,small_airport
5IN5,,Reid Helistop,Connersville,US,39.665967,-85.126892,heliport
5IN6,,Orthodontic Strip,Westville,US,41.587501525878906,-86.90280151367188,small_airport
5IN7,,Clear Lake Seaplane Base,Clear Lake,US,41.735599517822,-84.837196350098,seaplane_base
5IN8,,Crooked Lake Seaplane Base,Angola,US,41.672401,-85.041395,seaplane_base
5IN9,,Stangland Airport,Wolflake,US,41.315804,-85.464878,small_airport
5IS1,,Memorial Hosp Of Carbondale Heliport,Carbondale,US,37.7270011902,-89.2211990356,heliport
5IS2,,Boyd Hospital Heliport,Carrollton,US,39.295958,-90.414137,heliport
5IS3,,Riverveiw Airport,Evansville,US,38.078399658203125,-89.97959899902344,small_airport
5IS4,,Corman Acres Airport,Lake City,US,39.7661018371582,-88.77950286865234,small_airport
5IS6,,Webster Heliport,Toulon,US,41.10559844970703,-89.83899688720703,heliport
5IS7,,Cast Airport,Fairmount,US,40.03889846801758,-87.78170013427734,small_airport
5IS8,,Northwestern Medicine McHenry Hospital Heliport,McHenry,US,42.317015,-88.280017,heliport
5IS9,,Mc Pherson Airport,Carthage,US,40.3306007385,-91.0501022339,small_airport
5J5,,Holly Hill Airport,Holly Hill,US,33.30099868774414,-80.39399719238281,small_airport
5JY9,,Air Evac 116 Heliport,Inez,US,37.852777,-82.546111,heliport
5K0,,Bressler Field,Bird City,US,39.74250030517578,-101.55599975585938,small_airport
5K2,,Tribune Municipal Airport,Tribune,US,38.450901,-101.750135,small_airport
5K3,,H. J. Paul Army Heliport,Ashland,US,41.06823,-96.338804,heliport
5K4,,Schuy-Rush Airport,Rushville,US,40.1175,-90.590401,small_airport
5K9,,Pruetz Municipal Airport,Kulm,US,46.28889846801758,-98.94210052490234,small_airport
5KE,WFB,Ketchikan Harbor Seaplane Base,Ketchikan,US,55.349899,-131.677002,seaplane_base
5KS,,Kasilof Airport,Kasilof,US,60.35031,-151.262941,small_airport
5KS0,,Anthony Balloonport,Anthony,US,37.094501,-97.961403,balloonport
5KS1,,Threshing Bee Airport,McLouth,US,39.191986,-95.215931,small_airport
5KS7,,Anthony Hospital Heliport,Anthony,US,37.155601501464844,-98.01730346679688,heliport
5KS8,,Jack Poore Airport,McDonald,US,39.818151,-101.349342,small_airport
5KY1,,Flaget Memorial Hospital Heliport,Bardstown,US,37.861082,-85.523157,heliport
5KY4,,Standard Field,Elkton,US,36.801828,-87.176428,small_airport
5KY5,,Lowe Airport,Cadiz,US,36.86244,-87.790021,small_airport
5KY6,,Jake's Field,Smithfield,US,38.420556,-85.257778,closed
5KY7,,Spring Creek Airpark,Albany,US,36.638832,-85.164271,small_airport
5KY8,,Harold Reynolds Airport,Harrodsburg,US,37.889722,-84.927778,small_airport
5L6,,Wasilla Lake Seaplane Base,Wasilla,US,61.5863990784,-149.408004761,seaplane_base
5LA0,,Juneau Ultralightport Airpark,Shreveport,US,32.591801,-93.828003,small_airport
5LA1,,Kent's Flying Service Airport,Moreauville,US,31.028004,-91.980589,small_airport
5LA2,,Mobil Heliport,Morgan City,US,29.69056,-91.20095,heliport
5LA3,,Kerr McGee Heliport,Morgan City,US,29.687757,-91.193933,heliport
5LA5,,RTI/Data-Com Heliport,Morgan City,US,29.7005,-91.194298,heliport
5LA6,,E-8 Tank Battery Seaplane Base,Venice,US,28.950199127197266,-89.38780212402344,seaplane_base
5LA7,,Air Logistics Heliport,New Iberia,US,30.054285,-91.883738,heliport
5LA8,,Louisiana State Police Troop D Heliport,Lake Charles,US,30.227132,-93.162577,heliport
5LL0,,Beckerman Field,Mount Carmel,US,38.40840148925781,-87.8375015258789,small_airport
5LL1,,Hilvety Airport,Moweaqua,US,39.650001525878906,-88.97509765625,small_airport
5LL2,,Paul E. Kroenlein Airport,Moweaqua,US,39.6083984375,-88.8583984375,small_airport
5LL3,,Mayhall Airport,Murdock,US,39.769500732421875,-88.09529876708984,small_airport
5LL5,,Gordon Brown Airport,Trivoli,US,40.70140075683594,-89.88400268554688,small_airport
5LL7,,Funny Farm Airport,Union,US,42.210476,-88.520056,small_airport
5LL8,,Hugh Van Voorst Airport,Union Hill,US,41.112300872802734,-88.14009857177734,small_airport
5LL9,,Morrison Community Hospital Heliport,Morrison,US,41.80937,-89.957368,heliport
5LS0,,Shell Chemical West Site Heliport,Gonzales,US,30.182222,-90.996111,heliport
5LS6,,Arkla Flyers Inc Airport,Mer Rouge,US,32.765174,-91.796136,small_airport
5LS9,,Ammons Airport,Zwolle,US,31.531600952148438,-93.70770263671875,small_airport
5M1,,De Witt Municipal Airport Whitcomb Field,De Witt,US,34.262299,-91.307503,small_airport
5MA0,,Federal Center Heliport,Waltham,US,42.39649963378906,-71.21620178222656,heliport
5MA2,,Fuller House Heliport,East Falmouth,US,41.553199768066406,-70.5509033203125,heliport
5MA3,,Pasport Airport,West Brookfield,US,42.187599182128906,-72.14309692382812,small_airport
5MA4,,Double A Heliport,Carver,US,41.92449951171875,-70.76969909667969,heliport
5MA5,,Southend Farm Heliport,Millis,US,42.190101623535156,-71.356201171875,heliport
5MA6,,St. Luke's Hospital Heliport,New Bedford,US,41.626568,-70.93863,heliport
5MA7,,Cochituate Heliport,Natick,US,42.30839920043945,-71.38169860839844,heliport
5MA8,,South Pond Seaplane Base,Southwick,US,42.00870132446289,-72.76260375976562,seaplane_base
5MD1,,Brooklandville Heliport,Brooklandville,US,39.41669845581055,-76.67780303955078,heliport
5MD5,,Arcadia Farms Airport,Princess Anne,US,38.196476,-75.709641,small_airport
5MD6,,Franklin Square Hospital Center Heliport,Baltimore,US,39.35060119628906,-76.47640228271484,heliport
